ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM,DATE,TOTALKBTU
94105,3,2017,Gas- Commercial,N,170,230444,1356,2017-03-01,23038892.3884
94107,1,2017,Gas- Commercial,Y,781,547482,701,2017-01-01,54735115.1802
94107,2,2017,Gas- Commercial,Y,775,417571,539,2017-02-01,41747120.0531
94107,3,2017,Gas- Commercial,Y,775,402896,520,2017-03-01,40279970.7856
94108,1,2017,Gas- Commercial,Y,494,291730,591,2017-01-01,29166027.653
94108,2,2017,Gas- Commercial,Y,495,216710,438,2017-02-01,21665820.631
94108,3,2017,Gas- Commercial,N,439,159455,363,2017-03-01,15941689.0255
94109,1,2017,Gas- Commercial,N,665,422576,635,2017-01-01,42247500.4336
94109,2,2017,Gas- Commercial,N,662,302657,457,2017-02-01,30258466.4977
94109,3,2017,Gas- Commercial,N,662,294854,445,2017-03-01,29478352.9894
94110,1,2017,Gas- Commercial,Y,1530,476255,311,2017-01-01,47614117.5055
94110,2,2017,Gas- Commercial,N,1010,258350,256,2017-02-01,25828825.435
94110,3,2017,Gas- Commercial,N,1012,246717,244,2017-03-01,24665803.4637
94111,1,2017,Gas- Commercial,N,250,388236,1553,2017-01-01,38814321.1596
94111,2,2017,Gas- Commercial,N,252,284337,1128,2017-02-01,28426904.3457
94111,3,2017,Gas- Commercial,N,251,293377,1169,2017-03-01,29330688.2897
94112,1,2017,Gas- Commercial,Y,670,270918,404,2017-01-01,27085325.0598
94112,2,2017,Gas- Commercial,Y,669,215509,322,2017-02-01,21545749.3349
94112,3,2017,Gas- Commercial,Y,670,212674,317,2017-03-01,21262317.0914
94114,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94114,2,2017,Gas- Commercial,Y,892,225030,252,2017-02-01,22497621.783
94114,3,2017,Gas- Commercial,Y,894,224693,251,2017-03-01,22463929.8373
94115,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94115,2,2017,Gas- Commercial,N,457,181447,397,2017-02-01,18140363.4167
94115,3,2017,Gas- Commercial,N,459,172971,377,2017-03-01,17292965.9931
94116,1,2017,Gas- Commercial,Y,407,163063,401,2017-01-01,16302402.7943
94116,2,2017,Gas- Commercial,Y,409,130232,318,2017-02-01,13020087.4552
94116,3,2017,Gas- Commercial,Y,410,132001,322,2017-03-01,13196945.1761
94117,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94117,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94117,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94118,1,2017,Gas- Commercial,Y,1441,687062,477,2017-01-01,68689779.2182
94118,2,2017,Gas- Commercial,Y,618,233955,379,2017-02-01,23389908.4755
94118,3,2017,Gas- Commercial,Y,619,201514,326,2017-03-01,20146583.8154
94121,1,2017,Gas- Commercial,N,307,100580,328,2017-01-01,10055596.138
94121,2,2017,Gas- Commercial,N,307,82823,270,2017-02-01,8280320.5303
94121,3,2017,Gas- Commercial,N,309,86229,279,2017-03-01,8620839.1269
94122,1,2017,Gas- Commercial,N,522,148500,284,2017-01-01,14846450.85
94122,2,2017,Gas- Commercial,N,521,129117,248,2017-02-01,12908614.1037
94122,3,2017,Gas- Commercial,N,521,124954,240,2017-03-01,12492413.5994
94123,1,2017,Gas- Commercial,N,470,149154,317,2017-01-01,14911835.2194
94123,2,2017,Gas- Commercial,N,472,119944,254,2017-02-01,11991533.3384
94123,3,2017,Gas- Commercial,N,472,122075,259,2017-03-01,12204582.4075
94124,1,2017,Gas- Commercial,Y,832,267086,321,2017-01-01,26702216.6446
94124,2,2017,Gas- Commercial,Y,830,204072,246,2017-02-01,20402322.6792
94124,3,2017,Gas- Commercial,Y,833,188353,226,2017-03-01,18830798.3633
94127,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94127,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94127,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94128,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94128,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94128,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94129,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94129,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94129,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94131,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94131,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94131,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94132,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94132,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94132,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94133,1,2017,Gas- Commercial,N,580,301826,520,2017-01-01,30175386.3586
94133,2,2017,Gas- Commercial,N,579,244147,422,2017-02-01,24408864.8867
94133,3,2017,Gas- Commercial,N,578,256653,444,2017-03-01,25659165.9933
94134,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94134,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94134,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94158,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94158,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94158,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94303,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94303,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94303,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94304,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94304,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94304,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94305,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94305,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94305,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94306,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94306,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94306,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94401,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94401,2,2017,Gas- Commercial,N,652,195949,301,2017-02-01,19590216.8189
94401,3,2017,Gas- Commercial,N,651,190698,293,2017-03-01,19065242.3178
94402,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94402,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94402,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94403,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94403,2,2017,Gas- Commercial,Y,1054,821571,779,2017-02-01,82137464.4531
94403,3,2017,Gas- Commercial,Y,1055,779763,739,2017-03-01,77957663.6643
94404,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94404,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94404,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94501,1,2017,Gas- Commercial,Y,1555,757751,487,2017-01-01,75756989.7511
94501,2,2017,Gas- Commercial,Y,1554,581594,374,2017-02-01,58145499.9034
94501,3,2017,Gas- Commercial,Y,1554,558639,359,2017-03-01,55850548.5279
94502,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94502,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94502,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94503,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94503,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94503,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94505,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94505,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94505,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94506,1,2017,Gas- Commercial,Y,153,108776,711,2017-01-01,10875000.2536
94506,2,2017,Gas- Commercial,Y,153,74812,489,2017-02-01,7479411.9932
94506,3,2017,Gas- Commercial,Y,153,66650,436,2017-03-01,6663407.065
94507,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94507,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94507,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94508,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94508,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94508,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94509,1,2017,Gas- Commercial,Y,913,301739,330,2017-01-01,30166688.4379
94509,2,2017,Gas- Commercial,Y,914,206088,225,2017-02-01,20603874.4968
94509,3,2017,Gas- Commercial,Y,913,176717,194,2017-03-01,17667476.4637
94510,1,2017,Gas- Commercial,N,530,149822,283,2017-01-01,14978619.2542
94510,2,2017,Gas- Commercial,N,530,100222,189,2017-02-01,10019804.6942
94510,3,2017,Gas- Commercial,N,528,86163,163,2017-03-01,8614240.7043
94513,1,2017,Gas- Commercial,Y,911,281318,309,2017-01-01,28125076.4998
94513,2,2017,Gas- Commercial,Y,911,182209,200,2017-02-01,18216545.2049
94513,3,2017,Gas- Commercial,Y,905,153178,169,2017-03-01,15314139.0458
94514,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94514,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94514,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94515,1,2017,Gas- Commercial,N,161,54676,340,2017-01-01,5466293.2436
94515,2,2017,Gas- Commercial,N,160,42963,269,2017-02-01,4295273.1843
94515,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94517,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94517,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94517,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94518,1,2017,Gas- Commercial,Y,437,142176,325,2017-01-01,14214201.9936
94518,2,2017,Gas- Commercial,Y,437,92346,211,2017-02-01,9232392.9306
94518,3,2017,Gas- Commercial,Y,657,164954,251,2017-03-01,16491457.5994
94519,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94519,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94519,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94520,1,2017,Gas- Commercial,N,1029,524774,510,2017-01-01,52464857.9014
94520,2,2017,Gas- Commercial,N,1032,318967,309,2017-02-01,31889076.6887
94520,3,2017,Gas- Commercial,N,1035,267155,258,2017-03-01,26709114.9955
94521,1,2017,Gas- Commercial,N,267,83476,313,2017-01-01,8345604.9236
94521,2,2017,Gas- Commercial,N,266,61608,232,2017-02-01,6159327.5688
94521,3,2017,Gas- Commercial,N,268,56214,210,2017-03-01,5620056.4854
94523,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94523,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94523,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94525,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94525,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94525,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94526,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94526,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94526,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94528,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94528,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94528,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94530,1,2017,Gas- Commercial,N,323,96409,298,2017-01-01,9638595.8249
94530,2,2017,Gas- Commercial,N,322,67521,210,2017-02-01,6750486.2481
94530,3,2017,Gas- Commercial,N,323,62546,194,2017-03-01,6253105.1506
94531,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94531,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94531,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94533,1,2017,Gas- Commercial,Y,845,556588,659,2017-01-01,55645497.5468
94533,2,2017,Gas- Commercial,Y,845,408682,484,2017-02-01,40858432.5002
94533,3,2017,Gas- Commercial,Y,847,351059,414,2017-03-01,35097509.6899
94534,1,2017,Gas- Commercial,N,339,233815,690,2017-01-01,23375911.8215
94534,2,2017,Gas- Commercial,N,339,162436,479,2017-02-01,16239717.7796
94534,3,2017,Gas- Commercial,N,338,134498,398,2017-03-01,13446585.4978
94535,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94535,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94535,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94536,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94536,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94536,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94538,1,2017,Gas- Commercial,N,1326,886363,668,2017-01-01,88615115.9243
94538,2,2017,Gas- Commercial,N,1328,616249,464,2017-02-01,61610171.6489
94538,3,2017,Gas- Commercial,Y,1820,729605,401,2017-03-01,72943062.4405
94539,1,2017,Gas- Commercial,Y,494,255824,518,2017-01-01,25576285.8064
94539,2,2017,Gas- Commercial,Y,497,180823,364,2017-02-01,18077978.3303
94539,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94541,1,2017,Gas- Commercial,N,710,209616,295,2017-01-01,20956590.1776
94541,2,2017,Gas- Commercial,N,709,152789,215,2017-02-01,15275248.3429
94541,3,2017,Gas- Commercial,N,711,140480,198,2017-03-01,14044642.528
94542,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94542,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94542,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94544,1,2017,Gas- Commercial,Y,747,332171,445,2017-01-01,33209161.1131
94544,2,2017,Gas- Commercial,Y,748,250029,334,2017-02-01,24996924.3069
94544,3,2017,Gas- Commercial,Y,750,239078,319,2017-03-01,23902086.0358
94545,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94545,2,2017,Gas- Commercial,N,1189,371688,313,2017-02-01,37159916.6568
94545,3,2017,Gas- Commercial,N,1183,337152,285,2017-03-01,33707142.0672
94546,1,2017,Gas- Commercial,N,481,138844,289,2017-01-01,13881081.6284
94546,2,2017,Gas- Commercial,N,481,103482,215,2017-02-01,10345726.7802
94546,3,2017,Gas- Commercial,N,480,95773,200,2017-03-01,9575011.0253
94547,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94547,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94547,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94549,1,2017,Gas- Commercial,Y,550,231668,421,2017-01-01,23161263.1348
94549,2,2017,Gas- Commercial,Y,551,167267,304,2017-02-01,16722702.3187
94549,3,2017,Gas- Commercial,Y,548,160872,294,2017-03-01,16083355.1592
94550,1,2017,Gas- Commercial,N,632,348892,552,2017-01-01,34880861.4812
94550,2,2017,Gas- Commercial,N,631,221365,351,2017-02-01,22131209.3765
94550,3,2017,Gas- Commercial,N,628,189746,302,2017-03-01,18970065.0706
94551,1,2017,Gas- Commercial,Y,894,385012,431,2017-01-01,38491998.2132
94551,2,2017,Gas- Commercial,Y,895,260148,291,2017-02-01,26008582.4628
94551,3,2017,Gas- Commercial,Y,893,228905,256,2017-03-01,22885029.1705
94552,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94552,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94552,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94553,1,2017,Gas- Commercial,Y,1203,550796,458,2017-01-01,55066435.9756
94553,2,2017,Gas- Commercial,Y,1574,497999,316,2017-02-01,49787997.8239
94553,3,2017,Gas- Commercial,Y,1146,312673,273,2017-03-01,31259827.1153
94555,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94555,2,2017,Gas- Commercial,N,100,85837,858,2017-02-01,8581648.4957
94555,3,2017,Gas- Commercial,N,101,86060,852,2017-03-01,8603943.166
94556,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94556,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94556,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94558,1,2017,Gas- Commercial,Y,921,369467,401,2017-01-01,36937869.7387
94558,2,2017,Gas- Commercial,N,877,253770,289,2017-02-01,25370934.897
94558,3,2017,Gas- Commercial,Y,926,245062,265,2017-03-01,24500343.0182
94559,1,2017,Gas- Commercial,N,645,208994,324,2017-01-01,20894405.0434
94559,2,2017,Gas- Commercial,N,645,150715,234,2017-02-01,15067897.9115
94559,3,2017,Gas- Commercial,N,646,127051,197,2017-03-01,12702063.4811
94560,1,2017,Gas- Commercial,N,578,357245,618,2017-01-01,35715961.8445
94560,2,2017,Gas- Commercial,N,578,264705,458,2017-02-01,26464173.5505
94560,3,2017,Gas- Commercial,N,575,249068,433,2017-03-01,24900847.2748
94561,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94561,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94561,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94563,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94563,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94563,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94564,1,2017,Gas- Commercial,Y,591,232570,394,2017-01-01,23251441.577
94564,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94564,3,2017,Gas- Commercial,Y,433,128525,297,2017-03-01,12849428.2525
94565,1,2017,Gas- Commercial,N,663,265204,400,2017-01-01,26514061.6244
94565,2,2017,Gas- Commercial,N,661,183992,278,2017-02-01,18394802.5912
94565,3,2017,Gas- Commercial,N,661,159028,241,2017-03-01,15898999.2308
94566,1,2017,Gas- Commercial,N,716,285006,398,2017-01-01,28493788.3566
94566,2,2017,Gas- Commercial,N,719,197551,275,2017-02-01,19750378.5311
94566,3,2017,Gas- Commercial,N,717,175661,245,2017-03-01,17561901.7021
94568,1,2017,Gas- Commercial,Y,1615,1053871,653,2017-01-01,105361912.4831
94568,2,2017,Gas- Commercial,Y,1616,750088,464,2017-02-01,74990872.8968
94568,3,2017,Gas- Commercial,Y,1616,660495,409,2017-03-01,66033714.1695
94569,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94569,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94569,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94571,1,2017,Gas- Commercial,Y,166,48464,292,2017-01-01,4845241.7104
94571,2,2017,Gas- Commercial,Y,167,34409,206,2017-02-01,3440077.6249
94571,3,2017,Gas- Commercial,Y,165,28135,171,2017-03-01,2812827.5735
94572,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94572,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94572,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94574,1,2017,Gas- Commercial,Y,296,153620,519,2017-01-01,15358328.482
94574,2,2017,Gas- Commercial,Y,295,117116,397,2017-02-01,11708800.9276
94574,3,2017,Gas- Commercial,Y,279,99520,357,2017-03-01,9949621.472
94576,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94576,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94576,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94577,1,2017,Gas- Commercial,N,1245,422810,340,2017-01-01,42270894.841
94577,2,2017,Gas- Commercial,N,1242,342642,276,2017-02-01,34256010.8562
94577,3,2017,Gas- Commercial,Y,1357,323162,238,2017-03-01,32308476.4282
94578,1,2017,Gas- Commercial,Y,551,221970,403,2017-01-01,22191694.917
94578,2,2017,Gas- Commercial,Y,553,169402,306,2017-02-01,16936151.2922
94578,3,2017,Gas- Commercial,Y,550,163154,297,2017-03-01,16311500.6194
94579,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94579,2,2017,Gas- Commercial,N,120,35566,296,2017-02-01,3555749.9726
94579,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94580,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94580,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94580,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94582,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94582,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94582,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94583,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94583,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94583,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94585,1,2017,Gas- Commercial,N,225,88283,392,2017-01-01,8826190.0363
94585,2,2017,Gas- Commercial,N,224,59127,264,2017-02-01,5911286.8647
94585,3,2017,Gas- Commercial,N,224,49969,223,2017-03-01,4995705.7409
94586,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94586,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94586,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94587,1,2017,Gas- Commercial,Y,1107,529368,478,2017-01-01,52924148.1048
94587,2,2017,Gas- Commercial,Y,1109,399647,360,2017-02-01,39955148.4367
94587,3,2017,Gas- Commercial,Y,1107,375630,339,2017-03-01,37554022.443
94588,1,2017,Gas- Commercial,N,556,481936,867,2017-01-01,48182081.7296
94588,2,2017,Gas- Commercial,N,555,342454,617,2017-02-01,34237215.3494
94588,3,2017,Gas- Commercial,N,555,304265,548,2017-03-01,30419228.0665
94589,1,2017,Gas- Commercial,Y,291,118457,407,2017-01-01,11842868.8777
94589,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94589,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94590,1,2017,Gas- Commercial,N,777,186508,240,2017-01-01,18646342.4588
94590,2,2017,Gas- Commercial,N,775,127705,165,2017-02-01,12767447.8505
94590,3,2017,Gas- Commercial,N,771,109452,142,2017-03-01,10942584.0972
94591,1,2017,Gas- Commercial,N,297,110430,372,2017-01-01,11040360.723
94591,2,2017,Gas- Commercial,Y,588,174377,297,2017-02-01,17433532.3897
94591,3,2017,Gas- Commercial,Y,593,163480,276,2017-03-01,16344092.828
94595,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94595,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94595,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94596,1,2017,Gas- Commercial,Y,786,457541,582,2017-01-01,45743164.7701
94596,2,2017,Gas- Commercial,Y,786,319860,407,2017-02-01,31978355.346
94596,3,2017,Gas- Commercial,Y,1040,413431,398,2017-03-01,41333218.9991
94597,1,2017,Gas- Commercial,N,218,146831,674,2017-01-01,14679590.7391
94597,2,2017,Gas- Commercial,N,220,105122,478,2017-02-01,10509687.5842
94597,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94598,1,2017,Gas- Commercial,N,258,188640,731,2017-01-01,18859491.504
94598,2,2017,Gas- Commercial,N,258,141514,549,2017-02-01,14148017.8154
94598,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94599,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94599,2,2017,Gas- Commercial,N,48,19420,405,2017-02-01,1941535.862
94599,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94601,1,2017,Gas- Commercial,Y,979,348208,356,2017-01-01,34812477.8288
94601,2,2017,Gas- Commercial,Y,1151,324822,282,2017-02-01,32474436.7542
94601,3,2017,Gas- Commercial,Y,1151,299178,260,2017-03-01,29910649.6458
94602,1,2017,Gas- Commercial,N,222,70182,316,2017-01-01,7016522.6502
94602,2,2017,Gas- Commercial,N,224,56642,253,2017-02-01,5662846.2562
94602,3,2017,Gas- Commercial,N,226,49348,218,2017-03-01,4933620.5828
94603,1,2017,Gas- Commercial,N,177,57945,327,2017-01-01,5793115.1145
94603,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94603,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94605,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94605,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94605,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94606,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94606,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94606,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94607,1,2017,Gas- Commercial,N,590,304001,515,2017-01-01,30392834.3761
94607,2,2017,Gas- Commercial,N,589,226167,384,2017-02-01,22611294.6087
94607,3,2017,Gas- Commercial,N,591,207128,350,2017-03-01,20707849.6408
94608,1,2017,Gas- Commercial,Y,953,537338,564,2017-01-01,53720957.6218
94608,2,2017,Gas- Commercial,Y,951,408513,430,2017-02-01,40841536.5393
94608,3,2017,Gas- Commercial,Y,951,375577,395,2017-03-01,37548723.7097
94609,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94609,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94609,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94610,1,2017,Gas- Commercial,N,255,60196,236,2017-01-01,6018161.3156
94610,2,2017,Gas- Commercial,N,257,45701,178,2017-02-01,4569007.7461
94610,3,2017,Gas- Commercial,N,258,42167,163,2017-03-01,4215692.2087
94611,1,2017,Gas- Commercial,Y,513,174733,341,2017-01-01,17469123.8813
94611,2,2017,Gas- Commercial,Y,515,136052,264,2017-02-01,13601948.3572
94611,3,2017,Gas- Commercial,Y,517,122526,237,2017-03-01,12249671.6286
94612,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94612,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94612,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94613,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94613,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94613,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94618,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94618,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94618,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94619,1,2017,Gas- Commercial,Y,0,0,NA,2017-01-01,0
94619,2,2017,Gas- Commercial,Y,0,0,NA,2017-02-01,0
94619,3,2017,Gas- Commercial,Y,0,0,NA,2017-03-01,0
94621,1,2017,Gas- Commercial,Y,535,289314,541,2017-01-01,28924485.3954
94621,2,2017,Gas- Commercial,Y,537,212911,396,2017-02-01,21286011.4271
94621,3,2017,Gas- Commercial,Y,536,192612,359,2017-03-01,19256596.5732
94702,1,2017,Gas- Commercial,Y,432,108045,250,2017-01-01,10801917.7245
